230	263	236	42	51
230	288	380	48	58
230	500	130	33	43
230	419	121	44	52
230	422	65	39	46
230	488	74	41	47
230	520	178	50	56
230	441	183	47	35
230	389	286	55	44
230	453	263	39	60
230	467	227	41	54
230	339	382	39	63
230	682	271	41	60
231	424	179	47	35
231	373	282	55	44
231	442	262	39	60
231	465	210	41	54
231	341	400	39	63
231	695	269	41	60
232	424	178	47	35
232	371	283	55	44
232	441	262	39	60
232	465	211	41	54
232	337	396	39	63
232	696	269	41	60
233	424	178	47	35
233	371	283	55	44
233	441	262	39	60
233	465	212	41	54
233	336	396	39	63
233	696	269	41	60
234	425	178	47	35
234	371	282	55	44
234	441	262	39	60
234	464	212	41	54
234	336	395	39	63
234	696	268	41	60
235	290	380	42	49
235	525	184	33	46
235	493	126	31	42
235	416	119	41	49
235	487	69	41	49
235	425	178	47	35
235	371	282	55	44
235	441	262	39	60
235	263	239	49	43
235	420	64	35	46
235	464	213	41	54
235	336	395	39	63
235	696	268	41	60
236	425	178	47	35
236	371	282	55	44
236	441	261	39	60
236	284	226	49	43
236	417	66	35	46
236	464	213	41	54
236	336	395	39	63
236	696	268	41	60
237	425	177	47	35
237	372	280	55	44
237	441	261	39	60
237	276	227	49	43
237	418	64	35	46
237	463	214	41	54
237	336	395	39	63
237	696	268	41	60
238	425	177	47	35
238	372	280	55	44
238	441	261	39	60
238	276	227	49	43
238	419	64	35	46
238	463	214	41	54
238	336	395	39	63
238	697	267	41	60
239	425	177	47	35
239	372	279	55	44
239	441	261	39	60
239	276	227	49	43
239	420	65	35	46
239	461	213	41	54
239	336	395	39	63
239	697	267	41	60
240	288	382	42	51
240	480	73	41	43
240	492	125	39	42
240	517	179	29	54
240	425	177	47	35
240	372	282	55	44
240	441	260	39	60
240	427	126	35	44
240	277	227	49	43
240	421	65	35	46
240	465	214	41	54
240	336	395	39	63
240	698	267	41	60
241	540	186	29	54
241	425	177	47	35
241	372	282	55	44
241	441	260	39	60
241	435	112	35	44
241	277	227	49	43
241	420	66	35	46
241	465	214	41	54
241	336	396	39	63
241	698	267	41	60
242	545	183	29	54
242	424	177	47	35
242	371	282	55	44
242	441	259	39	60
242	435	114	35	44
242	277	227	49	43
242	420	67	35	46
242	465	214	41	54
242	335	396	39	63
242	698	267	41	60
243	545	183	29	54
243	423	177	47	35
243	370	282	55	44
243	440	258	39	60
243	448	118	35	44
243	277	227	49	43
243	421	67	35	46
243	456	219	41	54
243	334	396	39	63
243	699	268	41	60
244	545	183	29	54
244	423	178	47	35
244	371	282	55	44
244	439	258	39	60
244	431	119	35	44
