130	603	213	44	57
130	476	238	48	60
130	444	282	45	51
130	447	127	56	67
130	351	331	51	61
130	768	308	51	69
130	719	169	56	71
130	763	108	59	69
130	194	211	46	60
131	434	126	56	67
131	343	310	51	61
131	752	292	51	69
131	716	158	56	71
131	776	93	59	69
131	190	221	46	60
132	433	126	56	67
132	343	309	51	61
132	752	292	51	69
132	718	159	56	71
132	777	91	59	69
132	192	220	46	60
133	433	125	56	67
133	342	308	51	61
133	751	292	51	69
133	718	159	56	71
133	776	90	59	69
133	194	219	46	60
134	433	124	56	67
134	342	307	51	61
134	751	293	51	69
134	718	159	56	71
134	775	90	59	69
134	195	219	46	60
135	449	277	43	63
135	434	124	56	67
135	342	307	51	61
135	599	217	51	52
135	750	293	51	69
135	717	159	56	71
135	775	90	59	69
135	481	237	43	61
135	196	219	46	60
136	342	306	51	61
136	621	221	51	52
136	750	293	51	69
136	716	159	56	71
136	774	90	59	69
136	484	218	43	61
136	196	219	46	60
137	342	306	51	61
137	620	220	51	52
137	749	294	51	69
137	716	159	56	71
137	774	89	59	69
137	484	216	43	61
137	196	219	46	60
138	342	306	51	61
138	621	219	51	52
138	746	297	51	69
138	716	160	56	71
138	773	90	59	69
138	484	216	43	61
138	196	217	46	60
139	341	306	51	61
139	619	218	51	52
139	746	296	51	69
139	715	159	56	71
139	772	91	59	69
139	484	216	43	61
139	196	217	46	60
140	445	288	50	48
140	341	306	51	61
140	619	217	51	52
140	745	297	51	69
140	714	159	56	71
140	771	91	59	69
140	484	216	43	61
140	469	127	36	68
140	198	216	46	60
141	619	217	51	52
141	744	298	51	69
141	708	166	56	71
141	771	91	59	69
141	483	216	43	61
141	452	126	36	68
141	199	216	46	60
142	620	217	51	52
142	744	298	51	69
142	708	167	56	71
142	770	92	59	69
142	483	216	43	61
142	456	124	36	68
142	200	215	46	60
143	620	217	51	52
143	743	299	51	69
143	706	167	56	71
143	770	92	59	69
143	483	216	43	61
143	457	123	36	68
143	201	215	46	60
144	620	217	51	52
144	742	300	51	69
144	708	166	56	71
144	769	93	59	69
144	482	217	43	61
144	458	122	36	68
144	202	214	46	60
145	447	287	53	49
145	621	220	51	52
145	741	300	51	69
145	706	166	56	71
145	768	94	59	69
145	482	218	43	61
145	459	122	36	68
145	203	214	46	60
146	768	94	59	69
146	482	219	43	61
146	459	121	36	68
146	204	214	46	60
147	768	94	59	69
147	482	220	43	61
147	461	121	36	68
147	206	214	46	60
148	768	94	59	69
148	482	221	43	61
148	462	120	36	68
148	207	213	46	60
149	770	90	59	69
149	482	222	43	61
149	463	120	36	68
149	208	212	46	60
150	647	287	44	56
150	679	169	67	67
150	458	285	50	57
150	738	308	68	72
150	767	90	59	69
150	482	222	43	61
150	465	120	36	68
150	209	212	46	60
151	482	223	43	61
151	468	121	36	68
151	210	211	46	60
152	482	223	43	61
152	469	121	36	68
152	211	211	46	60
153	483	222	43	61
153	471	123	36	68
153	213	212	46	60
154	483	223	43	61
154	472	124	36	68
154	215	212	46	60
155	665	167	54	64
155	727	305	62	66
155	469	289	47	57
155	736	105	60	62
155	661	290	36	69
155	484	223	43	61
155	473	124	36	68
155	216	212	46	60
156	751	89	60	62
156	659	266	36	69
156	485	223	43	61
156	474	124	36	68
156	218	211	46	60
157	750	89	60	62
157	663	266	36	69
157	486	224	43	61
157	475	124	36	68
157	220	211	46	60
158	751	88	60	62
158	664	267	36	69
158	487	225	43	61
158	476	124	36	68
158	221	211	46	60
159	748	90	60	62
159	668	268	36	69
159	489	226	43	61
159	476	124	36	68
159	222	210	46	60
160	479	288	44	54
160	647	162	65	65
160	715	296	62	76
160	744	95	60	62
160	674	269	36	69
160	490	228	43	61
160	477	124	36	68
160	224	210	46	60
161	491	229	43	61
161	478	124	36	68
161	225	210	46	60
162	490	239	43	61
162	480	125	36	68
162	227	210	46	60
163	492	240	43	61
163	480	126	36	68
163	228	209	46	60
164	495	241	43	61
164	481	126	36	68
164	229	209	46	60
165	624	282	64	70
165	635	157	49	71
165	699	101	65	63
165	497	238	43	61
165	481	127	36	68
165	230	209	46	60
166	650	145	49	71
166	688	98	65	63
166	498	239	43	61
166	481	128	36	68
166	233	208	46	60
167	641	150	49	71
167	682	98	65	63
167	500	238	43	61
167	481	129	36	68
167	235	208	46	60
168	637	150	49	71
168	664	91	65	63
168	502	238	43	61
168	481	129	36	68
168	237	208	46	60
169	613	152	49	71
169	661	90	65	63
169	502	241	43	61
169	480	128	36	68
169	239	208	46	60
170	715	287	39	91
170	619	149	49	71
170	660	96	65	63
170	503	240	43	61
170	479	128	36	68
170	241	209	46	60
171	657	97	65	63
171	498	249	43	61
171	480	127	36	68
171	243	210	46	60
172	654	97	65	63
172	514	230	43	61
172	480	125	36	68
172	245	211	46	60
173	652	99	65	63
173	519	231	43	61
173	479	127	36	68
173	248	209	46	60
174	649	100	65	63
174	523	234	43	61
174	477	128	36	68
174	250	211	46	60
175	596	168	54	56
175	719	289	57	87
175	672	286	41	54
175	649	94	65	63
175	528	231	43	61
175	477	129	36	68
175	255	207	46	60
176	644	93	65	63
176	531	232	43	61
176	475	130	36	68
176	259	207	46	60
177	638	94	65	63
177	534	230	43	61
177	474	131	36	68
177	263	205	46	60
178	644	94	65	63
178	538	227	43	61
