235	558	270	55	70
235	543	133	47	61
235	475	256	51	76
235	572	419	52	66
235	767	205	56	69
235	529	54	37	66
235	612	52	57	76
235	691	181	52	58
235	648	409	64	76
235	283	137	44	70
235	129	224	47	84
236	600	68	57	76
236	703	189	52	58
236	648	417	64	76
236	276	126	44	70
236	118	215	47	84
237	598	66	57	76
237	696	186	52	58
237	648	417	64	76
237	278	125	44	70
237	117	218	47	84
238	598	66	57	76
238	695	185	52	58
238	648	418	64	76
238	277	126	44	70
238	117	218	47	84
239	598	66	57	76
239	695	184	52	58
239	647	418	64	76
239	276	126	44	70
239	117	218	47	84
240	572	419	48	74
240	558	275	54	61
240	773	213	45	57
240	598	67	57	76
240	549	133	37	60
240	478	252	42	67
240	688	181	52	58
240	643	414	64	76
240	276	126	44	70
240	117	219	47	84
240	527	52	44	58
241	549	115	37	60
241	457	249	42	67
241	687	180	52	58
241	642	415	64	76
241	275	126	44	70
241	116	220	47	84
241	533	54	44	58
242	552	118	37	60
242	464	265	42	67
242	683	175	52	58
242	642	415	64	76
242	275	126	44	70
242	116	220	47	84
242	536	53	44	58
243	552	118	37	60
243	486	260	42	67
243	683	175	52	58
243	642	416	64	76
243	274	126	44	70
243	116	220	47	84
243	536	53	44	58
244	551	116	37	60
244	486	260	42	67
244	682	174	52	58
244	642	416	64	76
244	274	126	44	70
244	116	221	47	84
244	536	53	44	58
245	577	423	40	63
245	770	208	56	69
245	552	117	37	60
245	559	271	62	75
245	610	50	60	67
245	486	260	42	67
245	682	177	52	58
245	642	417	64	76
245	273	127	44	70
245	116	222	47	84
245	536	54	44	58
246	536	272	62	75
246	620	67	60	67
246	486	261	42	67
246	678	176	52	58
246	642	418	64	76
246	273	127	44	70
246	116	223	47	84
246	537	54	44	58
247	541	272	62	75
247	620	66	60	67
247	487	261	42	67
247	674	175	52	58
247	643	421	64	76
247	274	127	44	70
247	117	223	47	84
247	537	55	44	58
248	544	272	62	75
248	621	66	60	67
248	487	261	42	67
248	675	175	52	58
248	642	421	64	76
248	274	127	44	70
248	117	224	47	84
248	539	56	44	58
249	550	271	62	75
249	621	67	60	67
249	488	261	42	67
249	674	176	52	58
249	638	421	64	76
249	274	127	44	70
249	118	225	47	84
249	539	55	44	58
250	767	209	69	63
250	567	426	57	64
250	556	263	62	75
250	622	68	60	67
250	549	139	52	58
250	488	260	42	67
250	663	168	52	58
250	634	420	64	76
250	274	127	44	70
250	119	226	47	84
250	540	56	44	58
251	622	68	60	67
251	573	145	52	58
251	488	260	42	67
251	663	169	52	58
251	628	420	64	76
251	275	127	44	70
251	120	226	47	84
251	540	56	44	58
252	621	67	60	67
252	572	147	52	58
252	489	260	42	67
252	659	172	52	58
252	623	420	64	76
252	275	128	44	70
252	121	227	47	84
252	541	56	44	58
253	623	69	60	67
253	570	148	52	58
253	489	261	42	67
253	658	174	52	58
253	616	420	64	76
253	275	128	44	70
253	122	228	47	84
253	542	57	44	58
254	622	69	60	67
254	573	151	52	58
254	489	261	42	67
254	655	174	52	58
254	610	418	64	76
254	275	129	44	70
254	123	229	47	84
254	542	57	44	58
255	759	212	69	59
255	621	66	60	67
255	467	203	45	66
255	573	153	52	58
255	490	262	42	67
255	650	176	52	58
255	576	432	44	70
255	605	417	64	76
255	274	129	44	70
255	124	229	47	84
255	543	58	44	58
256	479	187	45	66
256	571	155	52	58
256	491	263	42	67
256	645	175	52	58
256	559	418	44	70
256	606	419	64	76
256	273	129	44	70
256	125	230	47	84
256	543	59	44	58
257	480	189	45	66
257	569	157	52	58
257	494	287	42	67
257	642	176	52	58
257	559	417	44	70
257	602	419	64	76
257	273	129	44	70
257	126	231	47	84
257	542	59	44	58
258	480	189	45	66
258	577	165	52	58
258	494	289	42	67
258	638	177	52	58
258	559	416	44	70
258	597	420	64	76
258	273	128	44	70
258	127	231	47	84
258	542	59	44	58
259	481	189	45	66
259	577	166	52	58
259	493	265	42	67
259	636	177	52	58
259	560	414	44	70
259	595	421	64	76
259	273	128	44	70
259	128	231	47	84
259	541	59	44	58
260	748	210	65	66
260	481	189	45	66
260	580	169	52	58
260	494	263	42	67
260	633	176	52	58
260	597	60	51	61
260	558	412	44	70
260	589	420	64	76
260	272	127	44	70
260	129	231	47	84
260	541	59	44	58
261	592	71	51	61
261	557	411	44	70
261	587	421	64	76
261	272	127	44	70
261	129	232	47	84
261	540	59	44	58
262	590	71	51	61
262	557	410	44	70
262	585	422	64	76
262	271	126	44	70
262	131	232	47	84
262	539	59	44	58
