55	0	652	249	43	74
55	1	457	200	38	67
55	2	620	135	43	51
55	3	612	200	48	59
55	4	752	172	44	65
55	5	773	276	54	69
55	6	800	374	66	74
55	7	186	280	40	72
55	8	567	135	36	65
55	9	555	265	31	73
56	0	652	249	43	74
56	1	457	200	38	67
56	2	620	135	43	51
56	3	612	200	48	59
56	4	752	172	44	65
56	5	773	276	54	69
56	6	800	374	66	74
56	7	186	280	40	72
56	8	567	135	36	65
56	9	555	265	31	73
57	0	654	249	43	74
57	1	457	200	38	67
57	2	620	137	43	51
57	3	614	200	48	59
57	4	752	172	44	65
57	5	775	278	54	69
57	6	800	374	66	74
57	7	186	282	40	72
57	8	567	135	36	65
57	9	555	265	31	73
58	0	654	249	43	74
58	1	459	202	38	67
58	2	618	137	43	51
58	3	618	200	48	59
58	4	752	172	44	65
58	5	775	276	54	69
58	6	800	374	66	74
58	7	186	282	40	72
58	8	569	135	36	65
58	9	555	265	31	73
59	0	658	247	43	74
59	1	459	202	38	67
59	2	620	139	43	51
59	3	618	198	48	59
59	4	752	174	44	65
59	5	775	278	54	69
59	6	800	374	66	74
59	7	186	284	40	72
59	8	569	135	36	65
59	9	555	265	31	73
60	0	656	251	43	74
60	1	461	202	38	67
60	2	618	139	43	51
60	3	620	200	48	59
60	4	752	174	44	65
60	5	777	280	54	69
60	6	800	376	66	74
60	7	186	284	40	72
60	8	569	135	36	65
60	9	555	265	31	73
61	0	656	249	43	74
61	1	463	202	38	67
61	2	618	137	43	51
61	3	616	196	48	59
61	4	754	176	44	65
61	5	777	282	54	69
61	6	800	376	66	74
61	7	186	286	40	72
61	8	569	137	36	65
61	9	555	267	31	73
62	0	656	249	43	74
62	1	463	204	38	67
62	2	618	139	43	51
62	3	618	194	48	59
62	4	754	176	44	65
62	5	779	282	54	69
62	6	800	376	66	74
62	7	186	286	40	72
62	8	569	137	36	65
62	9	555	267	31	73
63	0	662	249	43	74
63	1	467	204	38	67
63	2	618	139	43	51
63	3	618	200	48	59
63	4	754	176	44	65
63	5	781	284	54	69
63	6	800	376	66	74
63	7	186	288	40	72
63	8	571	137	36	65
63	9	555	267	31	73
64	0	666	247	43	74
64	1	469	202	38	67
64	2	616	137	43	51
64	3	618	200	48	59
64	4	756	174	44	65
64	5	781	284	54	69
64	6	800	374	66	74
64	7	184	288	40	72
64	8	571	139	36	65
64	9	555	267	31	73
65	0	676	239	43	74
65	1	469	202	38	67
65	2	618	141	43	51
65	3	622	196	48	59
65	4	756	180	44	65
65	5	779	280	54	69
65	6	800	376	66	74
65	7	186	288	40	72
65	8	571	139	36	65
65	9	557	267	31	73
66	0	676	235	43	74
66	1	467	206	38	67
66	2	616	141	43	51
66	3	622	190	48	59
66	4	756	180	44	65
66	5	783	278	54	69
66	6	800	378	66	74
66	7	186	288	40	72
66	8	571	139	36	65
66	9	557	265	31	73
67	0	681	239	43	74
67	1	469	204	38	67
67	2	618	141	43	51
67	3	622	190	48	59
67	4	756	182	44	65
67	5	787	282	54	69
67	6	800	376	66	74
67	7	186	288	40	72
67	8	573	141	36	65
67	9	557	267	31	73
68	0	681	243	43	74
68	1	473	202	38	67
68	2	612	141	43	51
68	3	620	190	48	59
68	4	756	184	44	65
68	5	789	282	54	69
68	6	798	376	66	74
68	7	184	288	40	72
68	8	575	141	36	65
68	9	557	267	31	73
69	0	687	239	43	74
69	1	477	202	38	67
69	2	614	141	43	51
69	3	620	194	48	59
69	4	757	173	44	65
69	5	793	282	54	69
69	6	792	376	66	74
69	7	184	288	40	72
69	8	575	141	36	65
69	9	557	267	31	73
70	0	693	233	43	74
70	1	481	202	38	67
70	2	614	141	43	51
70	3	618	200	48	59
70	4	753	171	44	65
70	5	795	286	54	69
70	6	786	370	66	74
70	7	182	290	40	72
70	8	577	143	36	65
70	9	559	267	31	73
71	0	693	227	43	74
71	1	485	202	38	67
71	2	610	145	43	51
71	3	618	200	48	59
71	4	751	169	44	65
71	5	801	284	54	69
71	6	786	370	66	74
71	7	184	290	40	72
71	8	577	143	36	65
71	9	559	269	31	73
72	0	695	227	43	74
72	1	489	204	38	67
72	2	610	145	43	51
72	3	622	204	48	59
72	4	747	173	44	65
72	5	803	278	54	69
72	6	784	370	66	74
72	7	184	290	40	72
72	8	579	143	36	65
72	9	557	271	31	73
73	0	696	236	43	74
73	1	493	204	38	67
73	2	612	151	43	51
73	3	621	190	48	59
73	4	757	173	44	65
73	5	807	284	54	69
73	6	782	370	66	74
73	7	182	290	40	72
73	8	579	145	36	65
73	9	557	273	31	73
74	0	700	232	43	74
74	1	497	204	38	67
74	2	614	155	43	51
74	3	615	188	48	59
74	4	751	171	44	65
74	5	809	288	54	69
74	6	782	368	66	74
74	7	184	288	40	72
74	8	579	143	36	65
74	9	557	277	31	73
75	0	704	239	43	74
75	1	501	206	38	67
75	2	608	149	43	51
75	3	615	188	48	59
75	4	752	176	44	65
75	5	804	286	54	69
75	6	780	364	66	74
75	7	184	288	40	72
75	8	579	143	36	65
75	9	559	277	31	73
76	0	708	233	43	74
76	1	503	210	38	67
76	2	610	149	43	51
76	3	609	184	48	59
76	4	746	170	44	65
76	5	808	286	54	69
76	6	780	364	66	74
76	7	184	290	40	72
76	8	581	145	36	65
76	9	559	275	31	73
77	0	704	229	43	74
77	1	509	212	38	67
77	2	612	155	43	51
77	3	611	178	48	59
77	4	749	175	44	65
77	5	810	288	54	69
77	6	780	362	66	74
77	7	186	288	40	72
77	8	583	145	36	65
77	9	559	271	31	73
78	0	702	229	43	74
78	1	513	206	38	67
78	2	610	155	43	51
78	3	610	186	48	59
78	4	743	181	44	65
78	5	812	292	54	69
78	6	774	362	66	74
78	7	188	288	40	72
78	8	581	149	36	65
78	9	561	267	31	73
79	0	706	227	43	74
79	1	515	212	38	67
79	2	608	155	43	51
79	3	604	188	48	59
79	4	747	181	44	65
79	5	816	298	54	69
79	6	776	362	66	74
79	7	190	288	40	72
79	8	581	149	36	65
79	9	563	265	31	73
80	0	702	225	43	74
80	1	521	214	38	67
80	2	614	155	43	51
80	3	602	188	48	59
80	4	743	177	44	65
80	5	812	292	54	69
80	6	772	366	66	74
80	7	188	288	40	72
80	8	581	153	36	65
80	9	565	263	31	73
81	0	702	227	43	74
81	1	527	216	38	67
81	2	614	157	43	51
81	3	598	186	48	59
81	4	737	183	44	65
81	5	816	294	54	69
81	6	766	366	66	74
81	7	192	288	40	72
81	8	581	153	36	65
81	9	567	261	31	73
82	0	704	223	43	74
82	1	533	216	38	67
82	2	612	159	43	51
82	3	596	184	48	59
82	4	743	176	44	65
82	5	818	292	54	69
82	6	762	366	66	74
82	7	190	288	40	72
82	8	581	155	36	65
82	9	565	259	31	73
83	0	698	227	43	74
83	1	539	216	38	67
83	2	608	155	43	51
83	3	594	184	48	59
83	4	737	180	44	65
83	5	822	296	54	69
83	6	764	368	66	74
83	7	192	288	40	72
83	8	581	155	36	65
83	9	569	257	31	73
84	0	705	229	43	74
84	1	545	216	38	67
84	2	614	159	43	51
84	3	594	188	48	59
84	4	741	182	44	65
84	5	824	294	54	69
84	6	762	368	66	74
84	7	196	290	40	72
84	8	583	157	36	65
84	9	571	255	31	73
85	0	705	229	43	74
85	1	551	216	38	67
85	2	612	159	43	51
85	3	590	186	48	59
85	4	739	188	44	65
85	5	826	294	54	69
85	6	758	364	66	74
85	7	196	294	40	72
85	8	583	159	36	65
85	9	573	253	31	73
86	0	709	225	43	74
86	1	555	220	38	67
86	2	606	159	43	51
86	3	586	188	48	59
86	4	739	177	44	65
86	5	828	300	54	69
86	6	758	362	66	74
86	7	196	294	40	72
86	8	583	159	36	65
86	9	575	253	31	73
87	0	705	221	43	74
87	1	559	216	38	67
87	2	604	155	43	51
87	3	586	182	48	59
87	4	739	181	44	65
87	5	830	298	54	69
87	6	749	364	66	74
87	7	200	296	40	72
87	8	583	161	36	65
87	9	579	251	31	73
88	0	706	230	43	74
88	1	565	216	38	67
88	2	602	159	43	51
88	3	584	180	48	59
88	4	737	185	44	65
88	5	834	300	54	69
88	6	755	366	66	74
88	7	202	296	40	72
88	8	585	163	36	65
88	9	579	251	31	73
89	0	702	226	43	74
89	1	571	216	38	67
89	2	604	163	43	51
89	3	590	184	48	59
89	4	737	181	44	65
89	5	836	298	54	69
89	6	749	360	66	74
89	7	204	298	40	72
89	8	581	163	36	65
89	9	581	249	31	73
90	0	705	233	43	74
90	1	575	218	38	67
90	2	604	161	43	51
90	3	586	186	48	59
90	4	741	172	44	65
90	5	836	300	54	69
90	6	749	354	66	74
90	7	208	294	40	72
90	8	585	163	36	65
90	9	585	249	31	73
91	0	699	237	43	74
91	1	581	220	38	67
91	2	613	160	43	51
91	3	584	188	48	59
91	4	737	178	44	65
91	5	836	304	54	69
91	6	747	354	66	74
91	7	210	294	40	72
91	8	585	167	36	65
91	9	585	251	31	73
92	0	702	234	43	74
92	1	585	220	38	67
92	2	617	166	43	51
92	3	584	192	48	59
92	4	737	180	44	65
92	5	838	304	54	69
92	6	743	352	66	74
92	7	214	294	40	72
92	8	583	173	36	65
92	9	587	249	31	73
93	0	698	228	43	74
93	1	591	216	38	67
93	2	623	168	43	51
93	3	584	194	48	59
93	4	737	180	44	65
93	5	840	300	54	69
93	6	739	350	66	74
