130	237	88	46	67
130	289	47	44	63
130	356	26	52	59
130	109	14	53	70
130	178	19	50	68
130	157	132	53	53
130	80	128	45	69
130	32	211	47	86
130	105	213	48	74
130	481	15	52	82
130	562	14	24	58
130	659	10	45	61
130	732	7	36	63
130	786	8	55	59
130	859	10	41	69
130	19	310	62	62
130	34	380	50	82
130	914	15	34	91
130	114	450	66	75
130	240	458	61	72
130	332	457	85	68
130	450	443	47	75
130	526	444	53	74
130	613	408	43	120
130	699	426	43	96
130	763	438	36	70
130	818	454	50	67
130	891	228	41	69
130	172	340	52	67
130	309	115	32	62
135	237	88	46	67
135	289	47	44	63
135	356	26	52	59
135	109	14	53	70
135	178	19	50	68
135	157	132	53	53
135	80	128	45	69
135	32	211	47	86
135	105	213	48	74
135	481	15	52	82
135	562	14	24	58
135	659	10	45	61
135	732	7	36	63
135	786	8	55	59
135	859	10	41	69
135	19	310	62	62
135	34	380	50	82
135	914	15	34	91
135	114	450	66	75
135	240	458	61	72
135	332	457	85	68
135	450	443	47	75
135	526	444	53	74
135	613	408	43	120
135	699	426	43	96
135	763	438	36	70
135	818	454	50	67
135	891	228	41	69
135	172	340	52	67
135	309	115	32	62
140	237	88	46	67
140	289	47	44	63
140	356	26	52	59
140	109	14	53	70
140	178	19	50	68
140	157	132	53	53
140	80	128	45	69
140	32	211	47	86
140	105	213	48	74
140	481	15	52	82
140	562	14	24	58
140	659	10	45	61
140	732	7	36	63
140	786	8	55	59
140	859	10	41	69
140	19	310	62	62
140	34	380	50	82
140	914	15	34	91
140	114	450	66	75
140	240	458	61	72
140	332	457	85	68
140	450	443	47	75
140	526	444	53	74
140	613	408	43	120
140	699	426	43	96
140	763	438	36	70
140	818	454	50	67
140	891	228	41	69
140	172	340	52	67
140	309	115	32	62
145	237	88	46	67
145	289	47	44	63
145	356	26	52	59
145	109	14	53	70
145	178	19	50	68
145	157	132	53	53
145	80	128	45	69
145	32	211	47	86
145	105	213	48	74
145	481	15	52	82
145	562	14	24	58
145	659	10	45	61
145	732	7	36	63
145	786	8	55	59
145	859	10	41	69
145	19	310	62	62
145	34	380	50	82
145	914	15	34	91
145	114	450	66	75
145	240	458	61	72
145	332	457	85	68
145	450	443	47	75
145	526	444	53	74
145	613	408	43	120
145	699	426	43	96
145	763	438	36	70
145	818	454	50	67
145	891	228	41	69
145	172	340	52	67
145	309	115	32	62
150	237	88	46	67
150	289	47	44	63
150	356	26	52	59
150	109	14	53	70
150	178	19	50	68
150	157	132	53	53
150	80	128	45	69
150	32	211	47	86
150	105	213	48	74
150	481	15	52	82
150	562	14	24	58
150	659	10	45	61
150	732	7	36	63
150	786	8	55	59
150	859	10	41	69
150	19	310	62	62
150	34	380	50	82
150	914	15	34	91
150	114	450	66	75
150	240	458	61	72
150	332	457	85	68
150	450	443	47	75
150	526	444	53	74
150	613	408	43	120
150	699	426	43	96
150	763	438	36	70
150	818	454	50	67
150	891	228	41	69
150	172	340	52	67
150	309	115	32	62
155	237	88	46	67
155	289	47	44	63
155	356	26	52	59
155	109	14	53	70
155	178	19	50	68
155	157	132	53	53
155	80	128	45	69
155	32	211	47	86
155	105	213	48	74
155	481	15	52	82
155	562	14	24	58
155	659	10	45	61
155	732	7	36	63
155	786	8	55	59
155	859	10	41	69
155	19	310	62	62
155	34	380	50	82
155	914	15	34	91
155	114	450	66	75
155	240	458	61	72
155	332	457	85	68
155	450	443	47	75
155	526	444	53	74
155	613	408	43	120
155	699	426	43	96
155	763	438	36	70
155	818	454	50	67
155	891	228	41	69
155	172	340	52	67
155	309	115	32	62
160	237	88	46	67
160	289	47	44	63
160	356	26	52	59
160	109	14	53	70
160	178	19	50	68
160	157	132	53	53
160	80	128	45	69
160	32	211	47	86
160	105	213	48	74
160	481	15	52	82
160	562	14	24	58
160	659	10	45	61
160	732	7	36	63
160	786	8	55	59
160	859	10	41	69
160	19	310	62	62
160	34	380	50	82
160	914	15	34	91
160	114	450	66	75
160	240	458	61	72
160	332	457	85	68
160	450	443	47	75
160	526	444	53	74
160	613	408	43	120
160	699	426	43	96
160	763	438	36	70
160	818	454	50	67
160	891	228	41	69
160	172	340	52	67
160	309	115	32	62
165	237	88	46	67
165	289	47	44	63
165	356	26	52	59
165	109	14	53	70
165	178	19	50	68
165	157	132	53	53
165	80	128	45	69
165	32	211	47	86
165	105	213	48	74
165	481	15	52	82
165	562	14	24	58
165	659	10	45	61
165	732	7	36	63
165	786	8	55	59
165	859	10	41	69
165	19	310	62	62
165	34	380	50	82
165	914	15	34	91
165	114	450	66	75
165	240	458	61	72
165	332	457	85	68
165	450	443	47	75
165	526	444	53	74
165	613	408	43	120
165	699	426	43	96
165	763	438	36	70
165	818	454	50	67
165	891	228	41	69
165	172	340	52	67
165	309	115	32	62
170	237	88	46	67
170	289	47	44	63
170	356	26	52	59
170	109	14	53	70
170	178	19	50	68
170	157	132	53	53
170	80	128	45	69
170	32	211	47	86
170	105	213	48	74
170	481	15	52	82
170	562	14	24	58
170	659	10	45	61
170	732	7	36	63
170	786	8	55	59
170	859	10	41	69
170	19	310	62	62
170	34	380	50	82
170	914	15	34	91
170	114	450	66	75
170	240	458	61	72
170	332	457	85	68
170	450	443	47	75
170	526	444	53	74
170	613	408	43	120
170	699	426	43	96
170	763	438	36	70
170	818	454	50	67
170	891	228	41	69
170	172	340	52	67
170	309	115	32	62
175	237	88	46	67
175	289	47	44	63
175	356	26	52	59
175	109	14	53	70
175	178	19	50	68
175	157	132	53	53
175	80	128	45	69
175	32	211	47	86
175	105	213	48	74
175	481	15	52	82
175	562	14	24	58
175	659	10	45	61
175	732	7	36	63
175	786	8	55	59
175	859	10	41	69
175	19	310	62	62
175	34	380	50	82
175	914	15	34	91
175	114	450	66	75
175	240	458	61	72
175	332	457	85	68
175	450	443	47	75
175	526	444	53	74
175	613	408	43	120
175	699	426	43	96
175	763	438	36	70
175	818	454	50	67
175	891	228	41	69
175	172	340	52	67
175	309	115	32	62
180	237	88	46	67
180	289	47	44	63
180	356	26	52	59
180	109	14	53	70
180	178	19	50	68
180	157	132	53	53
180	80	128	45	69
180	32	211	47	86
180	105	213	48	74
180	481	15	52	82
180	562	14	24	58
180	659	10	45	61
180	732	7	36	63
180	786	8	55	59
180	859	10	41	69
180	19	310	62	62
180	34	380	50	82
180	914	15	34	91
180	114	450	66	75
180	240	458	61	72
180	332	457	85	68
180	450	443	47	75
180	526	444	53	74
180	613	408	43	120
180	699	426	43	96
180	763	438	36	70
180	818	454	50	67
180	891	228	41	69
180	172	340	52	67
180	309	115	32	62
185	237	88	46	67
185	289	47	44	63
185	356	26	52	59
185	109	14	53	70
185	178	19	50	68
185	157	132	53	53
185	80	128	45	69
185	32	211	47	86
185	105	213	48	74
185	481	15	52	82
185	562	14	24	58
185	659	10	45	61
185	732	7	36	63
185	786	8	55	59
185	859	10	41	69
185	19	310	62	62
185	34	380	50	82
185	914	15	34	91
185	114	450	66	75
185	240	458	61	72
185	332	457	85	68
185	450	443	47	75
185	526	444	53	74
185	613	408	43	120
185	699	426	43	96
185	763	438	36	70
185	818	454	50	67
185	891	228	41	69
185	172	340	52	67
185	309	115	32	62
185	221	186	57	52
185	172	214	31	58
190	237	88	46	67
190	289	47	44	63
190	356	26	52	59
190	109	14	53	70
190	178	19	50	68
190	157	132	53	53
190	80	128	45	69
190	32	211	47	86
