235	84	19	54	50
235	148	15	41	67
235	204	14	43	70
235	274	14	17	62
235	307	248	56	60
235	346	116	44	73
235	165	88	27	71
235	60	90	56	63
235	52	180	50	86
235	204	195	39	70
235	327	11	37	60
235	402	15	43	60
235	837	10	49	58
235	836	121	32	58
235	753	336	51	81
235	284	426	35	98
235	292	350	46	50
235	147	388	50	89
235	204	301	34	80
235	403	452	36	73
235	776	450	44	70
235	873	331	35	76
235	886	218	42	67
240	84	19	54	50
240	148	15	41	67
240	204	14	43	70
240	274	14	17	62
240	307	248	56	60
240	346	116	44	73
240	165	88	27	71
240	60	90	56	63
240	52	180	50	86
240	204	195	39	70
240	327	11	37	60
240	402	15	43	60
240	837	10	49	58
240	836	121	32	58
240	753	336	51	81
240	284	426	35	98
240	292	350	46	50
240	147	388	50	89
240	204	301	34	80
240	403	452	36	73
240	776	450	44	70
240	873	331	35	76
240	886	218	42	67
240	57	306	35	61
240	85	409	37	88
245	84	19	54	50
245	148	15	41	67
245	204	14	43	70
245	274	14	17	62
245	307	248	56	60
245	346	116	44	73
245	165	88	27	71
245	60	90	56	63
245	52	180	50	86
245	204	195	39	70
245	327	11	37	60
245	402	15	43	60
245	837	10	49	58
245	836	121	32	58
245	753	336	51	81
245	284	426	35	98
245	292	350	46	50
245	147	388	50	89
245	204	301	34	80
245	403	452	36	73
245	776	450	44	70
245	873	331	35	76
245	886	218	42	67
245	57	306	35	61
245	85	409	37	88
250	84	19	54	50
250	148	15	41	67
250	204	14	43	70
250	274	14	17	62
250	307	248	56	60
250	346	116	44	73
250	165	88	27	71
250	60	90	56	63
250	52	180	50	86
250	204	195	39	70
250	327	11	37	60
250	402	15	43	60
250	837	10	49	58
250	836	121	32	58
250	753	336	51	81
250	284	426	35	98
250	292	350	46	50
250	147	388	50	89
250	204	301	34	80
250	403	452	36	73
250	776	450	44	70
250	873	331	35	76
250	886	218	42	67
250	57	306	35	61
250	85	409	37	88
255	84	19	54	50
255	148	15	41	67
255	204	14	43	70
255	274	14	17	62
255	307	248	56	60
255	346	116	44	73
255	165	88	27	71
255	60	90	56	63
255	52	180	50	86
255	204	195	39	70
255	327	11	37	60
255	402	15	43	60
255	837	10	49	58
255	836	121	32	58
255	753	336	51	81
255	284	426	35	98
255	292	350	46	50
255	147	388	50	89
255	204	301	34	80
255	403	452	36	73
255	776	450	44	70
255	873	331	35	76
255	886	218	42	67
255	57	306	35	61
255	85	409	37	88
260	84	19	54	50
260	148	15	41	67
260	204	14	43	70
260	274	14	17	62
260	307	248	56	60
260	346	116	44	73
260	165	88	27	71
260	60	90	56	63
260	52	180	50	86
260	204	195	39	70
260	327	11	37	60
260	402	15	43	60
260	837	10	49	58
260	836	121	32	58
260	753	336	51	81
260	284	426	35	98
260	292	350	46	50
260	147	388	50	89
260	204	301	34	80
260	403	452	36	73
260	776	450	44	70
260	873	331	35	76
260	886	218	42	67
260	57	306	35	61
260	85	409	37	88
265	84	19	54	50
265	148	15	41	67
265	204	14	43	70
265	274	14	17	62
265	307	248	56	60
265	346	116	44	73
