80	5	57	48	75
80	64	33	54	75
80	136	5	64	70
80	217	6	17	60
80	276	7	51	55
80	351	2	27	62
80	399	13	37	64
80	470	10	49	67
80	546	8	40	72
80	620	11	40	68
80	680	13	58	72
80	749	8	47	73
80	805	7	37	75
80	855	5	35	79
80	899	13	28	79
80	394	459	49	64
80	255	453	65	80
80	558	479	46	54
80	684	452	80	61
80	811	385	45	78
80	857	308	60	76
80	900	185	35	93
80	896	105	30	57
80	22	411	71	76
80	25	297	50	60
80	24	193	43	83
85	5	57	48	75
85	64	33	54	75
85	136	5	64	70
85	217	6	17	60
85	276	7	51	55
85	351	2	27	62
85	399	13	37	64
85	470	10	49	67
85	546	8	40	72
85	620	11	40	68
85	680	13	58	72
85	749	8	47	73
85	805	7	37	75
85	855	5	35	79
85	899	13	28	79
85	394	459	49	64
85	255	453	65	80
85	558	479	46	54
85	684	452	80	61
85	811	385	45	78
85	857	308	60	76
85	900	185	35	93
85	896	105	30	57
85	22	411	71	76
85	25	297	50	60
85	24	193	43	83
90	5	57	48	75
90	64	33	54	75
90	136	5	64	70
90	217	6	17	60
90	276	7	51	55
90	351	2	27	62
90	399	13	37	64
90	470	10	49	67
90	546	8	40	72
90	620	11	40	68
90	680	13	58	72
90	749	8	47	73
90	805	7	37	75
90	855	5	35	79
90	899	13	28	79
90	394	459	49	64
90	255	453	65	80
90	558	479	46	54
90	684	452	80	61
90	811	385	45	78
90	857	308	60	76
90	900	185	35	93
90	896	105	30	57
90	22	411	71	76
90	25	297	50	60
90	24	193	43	83
95	5	57	48	75
95	64	33	54	75
95	136	5	64	70
95	217	6	17	60
95	276	7	51	55
95	351	2	27	62
95	399	13	37	64
95	470	10	49	67
95	546	8	40	72
95	620	11	40	68
95	680	13	58	72
95	749	8	47	73
95	805	7	37	75
95	855	5	35	79
95	899	13	28	79
95	394	459	49	64
95	255	453	65	80
95	558	479	46	54
95	684	452	80	61
95	811	385	45	78
95	857	308	60	76
95	900	185	35	93
95	896	105	30	57
95	22	411	71	76
95	25	297	50	60
95	24	193	43	83
100	5	57	48	75
100	64	33	54	75
100	136	5	64	70
100	217	6	17	60
100	276	7	51	55
100	351	2	27	62
100	399	13	37	64
100	470	10	49	67
100	546	8	40	72
100	620	11	40	68
100	680	13	58	72
100	749	8	47	73
100	805	7	37	75
100	855	5	35	79
100	899	13	28	79
100	394	459	49	64
100	255	453	65	80
100	558	479	46	54
100	684	452	80	61
100	811	385	45	78
100	857	308	60	76
100	900	185	35	93
100	896	105	30	57
100	22	411	71	76
100	25	297	50	60
100	24	193	43	83
105	5	57	48	75
105	64	33	54	75
105	136	5	64	70
105	217	6	17	60
105	276	7	51	55
105	351	2	27	62
105	399	13	37	64
105	470	10	49	67
105	546	8	40	72
105	620	11	40	68
105	680	13	58	72
105	749	8	47	73
105	805	7	37	75
105	855	5	35	79
105	899	13	28	79
105	394	459	49	64
105	255	453	65	80
105	558	479	46	54
105	684	452	80	61
105	811	385	45	78
105	857	308	60	76
105	900	185	35	93
105	896	105	30	57
105	22	411	71	76
105	25	297	50	60
105	24	193	43	83
110	5	57	48	75
110	64	33	54	75
110	136	5	64	70
110	217	6	17	60
110	276	7	51	55
110	351	2	27	62
110	399	13	37	64
110	470	10	49	67
110	546	8	40	72
110	620	11	40	68
110	680	13	58	72
110	749	8	47	73
110	805	7	37	75
110	855	5	35	79
110	899	13	28	79
110	394	459	49	64
110	255	453	65	80
110	558	479	46	54
110	684	452	80	61
110	811	385	45	78
110	857	308	60	76
110	900	185	35	93
110	896	105	30	57
110	22	411	71	76
110	25	297	50	60
110	24	193	43	83
115	5	57	48	75
115	64	33	54	75
115	136	5	64	70
115	217	6	17	60
115	276	7	51	55
115	351	2	27	62
115	399	13	37	64
115	470	10	49	67
115	546	8	40	72
115	620	11	40	68
115	680	13	58	72
115	749	8	47	73
115	805	7	37	75
115	855	5	35	79
115	899	13	28	79
115	394	459	49	64
115	255	453	65	80
115	558	479	46	54
115	684	452	80	61
115	811	385	45	78
115	857	308	60	76
115	900	185	35	93
115	896	105	30	57
115	22	411	71	76
115	25	297	50	60
115	24	193	43	83
120	5	57	48	75
120	64	33	54	75
120	136	5	64	70
120	217	6	17	60
120	276	7	51	55
120	351	2	27	62
120	399	13	37	64
120	470	10	49	67
120	546	8	40	72
120	620	11	40	68
120	680	13	58	72
120	749	8	47	73
120	805	7	37	75
120	855	5	35	79
120	899	13	28	79
120	394	459	49	64
120	255	453	65	80
120	558	479	46	54
120	684	452	80	61
120	811	385	45	78
120	857	308	60	76
120	900	185	35	93
120	896	105	30	57
120	22	411	71	76
120	25	297	50	60
120	24	193	43	83
125	5	57	48	75
125	64	33	54	75
125	136	5	64	70
125	217	6	17	60
125	276	7	51	55
125	351	2	27	62
125	399	13	37	64
125	470	10	49	67
125	546	8	40	72
125	620	11	40	68
125	680	13	58	72
125	749	8	47	73
125	805	7	37	75
125	855	5	35	79
125	899	13	28	79
125	394	459	49	64
125	255	453	65	80
125	558	479	46	54
125	684	452	80	61
125	811	385	45	78
125	857	308	60	76
125	900	185	35	93
125	896	105	30	57
125	22	411	71	76
125	25	297	50	60
125	24	193	43	83
130	5	57	48	75
130	64	33	54	75
130	136	5	64	70
130	217	6	17	60
130	276	7	51	55
130	351	2	27	62
130	399	13	37	64
130	470	10	49	67
130	546	8	40	72
130	620	11	40	68
130	680	13	58	72
130	749	8	47	73
130	805	7	37	75
130	855	5	35	79
130	899	13	28	79
130	394	459	49	64
130	255	453	65	80
130	558	479	46	54
130	684	452	80	61
130	811	385	45	78
130	857	308	60	76
130	900	185	35	93
130	896	105	30	57
130	22	411	71	76
130	25	297	50	60
130	24	193	43	83
135	5	57	48	75
135	64	33	54	75
135	136	5	64	70
135	217	6	17	60
135	276	7	51	55
135	351	2	27	62
135	399	13	37	64
135	470	10	49	67
135	546	8	40	72
135	620	11	40	68
135	680	13	58	72
135	749	8	47	73
135	805	7	37	75
135	855	5	35	79
135	899	13	28	79
135	394	459	49	64
135	255	453	65	80
135	558	479	46	54
135	684	452	80	61
135	811	385	45	78
135	857	308	60	76
135	900	185	35	93
135	896	105	30	57
135	22	411	71	76
135	25	297	50	60
135	24	193	43	83
140	5	57	48	75
140	64	33	54	75
140	136	5	64	70
140	217	6	17	60
140	276	7	51	55
140	351	2	27	62
140	399	13	37	64
140	470	10	49	67
140	546	8	40	72
140	620	11	40	68
140	680	13	58	72
140	749	8	47	73
140	805	7	37	75
140	855	5	35	79
140	899	13	28	79
140	394	459	49	64
140	255	453	65	80
140	558	479	46	54
140	684	452	80	61
140	811	385	45	78
140	857	308	60	76
140	900	185	35	93
140	896	105	30	57
140	22	411	71	76
140	25	297	50	60
140	24	193	43	83
145	5	57	48	75
145	64	33	54	75
145	136	5	64	70
145	217	6	17	60
145	276	7	51	55
145	351	2	27	62
145	399	13	37	64
145	470	10	49	67
145	546	8	40	72
145	620	11	40	68
145	680	13	58	72
145	749	8	47	73
145	805	7	37	75
