0	685	91	39	101
0	737	99	46	72
0	799	107	44	63
0	785	184	44	89
0	841	197	50	70
0	808	240	43	78
0	853	237	38	77
0	850	88	63	90
0	896	196	50	68
0	904	272	36	86
0	443	25	65	87
0	549	16	22	67
0	19	155	47	63
0	74	113	34	97
0	170	444	59	90
0	251	454	42	76
0	68	5	54	79
0	139	4	64	85
0	216	12	36	62
0	278	6	28	58
0	318	14	52	57
0	382	9	33	50
0	585	4	41	70
0	670	8	49	77
0	737	6	45	64
0	793	12	54	51
0	872	6	57	62
0	519	432	53	95
0	584	432	57	96
5	685	91	39	101
5	737	99	46	72
5	799	107	44	63
5	785	184	44	89
5	841	197	50	70
5	808	240	43	78
5	853	237	38	77
5	850	88	63	90
5	896	196	50	68
5	904	272	36	86
5	443	25	65	87
5	549	16	22	67
5	19	155	47	63
5	74	113	34	97
5	170	444	59	90
5	251	454	42	76
5	68	5	54	79
5	139	4	64	85
5	216	12	36	62
5	278	6	28	58
5	318	14	52	57
5	382	9	33	50
5	585	4	41	70
5	670	8	49	77
5	737	6	45	64
5	793	12	54	51
5	872	6	57	62
5	519	432	53	95
5	584	432	57	96
10	685	91	39	101
10	737	99	46	72
10	799	107	44	63
10	785	184	44	89
10	841	197	50	70
10	808	240	43	78
10	853	237	38	77
10	850	88	63	90
10	896	196	50	68
10	904	272	36	86
10	443	25	65	87
10	549	16	22	67
10	19	155	47	63
10	74	113	34	97
10	170	444	59	90
10	251	454	42	76
10	68	5	54	79
10	139	4	64	85
10	216	12	36	62
10	278	6	28	58
10	318	14	52	57
10	382	9	33	50
10	585	4	41	70
10	670	8	49	77
10	737	6	45	64
10	793	12	54	51
10	872	6	57	62
10	519	432	53	95
10	584	432	57	96
15	685	91	39	101
15	737	99	46	72
15	799	107	44	63
15	785	184	44	89
15	841	197	50	70
15	808	240	43	78
15	853	237	38	77
15	850	88	63	90
15	896	196	50	68
15	904	272	36	86
15	443	25	65	87
15	549	16	22	67
15	19	155	47	63
15	74	113	34	97
15	170	444	59	90
15	251	454	42	76
15	68	5	54	79
15	139	4	64	85
15	216	12	36	62
15	278	6	28	58
15	318	14	52	57
