75	0	605	222	41	55
75	1	539	295	46	50
75	2	449	259	40	51
75	3	386	46	35	48
75	4	363	224	33	56
75	5	234	164	27	60
75	6	414	135	35	55
75	7	532	384	54	61
76	0	605	222	41	55
76	1	539	295	46	50
76	2	449	259	40	51
76	3	386	46	35	48
76	4	363	224	33	56
76	5	234	164	27	60
76	6	414	135	35	55
76	7	532	384	54	61
77	0	605	222	41	55
77	1	537	295	46	50
77	2	451	259	40	51
77	3	386	46	35	48
77	4	363	224	33	56
77	5	236	164	27	60
77	6	414	135	35	55
77	7	532	384	54	61
78	0	605	222	41	55
78	1	537	295	46	50
78	2	449	257	40	51
78	3	386	46	35	48
78	4	363	224	33	56
78	5	234	168	27	60
78	6	416	135	35	55
78	7	530	384	54	61
79	0	603	222	41	55
79	1	537	299	46	50
79	2	453	255	40	51
79	3	386	46	35	48
79	4	363	224	33	56
79	5	236	168	27	60
79	6	416	135	35	55
79	7	528	384	54	61
80	0	603	224	41	55
80	1	539	299	46	50
80	2	453	255	40	51
80	3	386	46	35	48
80	4	363	224	33	56
80	5	238	162	27	60
80	6	414	135	35	55
80	7	526	384	54	61
81	0	603	224	41	55
81	1	539	301	46	50
81	2	457	255	40	51
81	3	386	46	35	48
81	4	363	224	33	56
81	5	238	168	27	60
81	6	412	135	35	55
81	7	526	384	54	61
82	0	601	224	41	55
82	1	537	301	46	50
82	2	459	253	40	51
82	3	386	46	35	48
82	4	363	224	33	56
82	5	240	164	27	60
82	6	418	135	35	55
82	7	522	384	54	61
83	0	599	218	41	55
83	1	537	301	46	50
83	2	461	255	40	51
83	3	388	46	35	48
83	4	363	224	33	56
83	5	240	164	27	60
83	6	414	139	35	55
83	7	514	395	54	61
84	0	601	220	41	55
84	1	533	301	46	50
84	2	463	253	40	51
84	3	388	46	35	48
84	4	363	224	33	56
84	5	240	166	27	60
84	6	416	135	35	55
84	7	520	389	54	61
85	0	599	218	41	55
85	1	531	301	46	50
85	2	463	257	40	51
85	3	388	46	35	48
85	4	363	224	33	56
85	5	240	166	27	60
85	6	418	139	35	55
85	7	511	397	54	61
86	0	597	218	41	55
86	1	527	301	46	50
86	2	465	255	40	51
86	3	388	46	35	48
86	4	363	224	33	56
86	5	240	166	27	60
86	6	416	139	35	55
86	7	509	395	54	61
87	0	597	218	41	55
87	1	525	301	46	50
87	2	471	255	40	51
87	3	388	46	35	48
87	4	365	224	33	56
87	5	242	166	27	60
87	6	420	141	35	55
87	7	511	391	54	61
88	0	592	206	41	55
88	1	525	299	46	50
88	2	465	255	40	51
88	3	388	46	35	48
88	4	365	224	33	56
88	5	248	168	27	60
88	6	422	139	35	55
88	7	502	396	54	61
89	0	590	202	41	55
89	1	521	299	46	50
89	2	471	239	40	51
89	3	388	46	35	48
89	4	365	226	33	56
89	5	250	168	27	60
89	6	424	143	35	55
89	7	502	392	54	61
90	0	588	208	41	55
90	1	517	293	46	50
90	2	467	233	40	51
90	3	388	46	35	48
90	4	365	224	33	56
90	5	250	168	27	60
90	6	428	137	35	55
90	7	493	395	54	61
91	0	588	210	41	55
91	1	517	295	46	50
91	2	473	235	40	51
91	3	388	46	35	48
91	4	365	224	33	56
91	5	252	170	27	60
91	6	430	141	35	55
91	7	490	400	54	61
92	0	582	198	41	55
92	1	515	293	46	50
92	2	467	231	40	51
92	3	388	46	35	48
92	4	367	226	33	56
92	5	256	170	27	60
92	6	430	141	35	55
92	7	492	394	54	61
93	0	584	202	41	55
93	1	509	293	46	50
93	2	473	239	40	51
93	3	388	46	35	48
93	4	367	224	33	56
93	5	256	168	27	60
93	6	434	141	35	55
93	7	483	397	54	61
94	0	582	201	41	55
94	1	507	291	46	50
94	2	469	235	40	51
94	3	390	46	35	48
94	4	367	224	33	56
94	5	259	174	27	60
94	6	436	145	35	55
94	7	485	391	54	61
95	0	576	201	41	55
95	1	505	291	46	50
95	2	469	235	40	51
95	3	390	40	35	48
95	4	369	224	33	56
95	5	259	178	27	60
95	6	440	141	35	55
95	7	473	398	54	61
96	0	574	205	41	55
96	1	503	293	46	50
96	2	474	237	40	51
96	3	390	44	35	48
96	4	369	224	33	56
96	5	263	178	27	60
96	6	444	141	35	55
96	7	471	392	54	61
97	0	570	199	41	55
97	1	501	293	46	50
97	2	468	233	40	51
97	3	390	42	35	48
97	4	376	213	33	56
97	5	269	176	27	60
97	6	446	139	35	55
97	7	469	386	54	61
98	0	564	197	41	55
98	1	495	289	46	50
98	2	474	235	40	51
98	3	392	46	35	48
98	4	372	219	33	56
98	5	273	170	27	60
98	6	452	139	35	55
98	7	465	392	54	61
99	0	562	195	41	55
99	1	497	287	46	50
99	2	470	229	40	51
99	3	390	46	35	48
99	4	378	213	33	56
99	5	275	176	27	60
99	6	456	141	35	55
99	7	465	388	54	61
100	0	564	193	41	55
100	1	495	285	46	50
100	2	472	227	40	51
100	3	394	40	35	48
100	4	378	210	33	56
100	5	269	178	27	60
100	6	458	145	35	55
100	7	454	399	54	61
101	0	562	193	41	55
101	1	491	285	46	50
101	2	470	227	40	51
101	3	394	40	35	48
101	4	382	212	33	56
101	5	285	178	27	60
101	6	462	147	35	55
101	7	456	393	54	61
102	0	556	193	41	55
102	1	485	285	46	50
102	2	480	230	40	51
102	3	396	44	35	48
102	4	384	214	33	56
102	5	289	174	27	60
102	6	468	149	35	55
102	7	445	399	54	61
103	0	554	187	41	55
103	1	479	283	46	50
103	2	474	226	40	51
103	3	396	42	35	48
103	4	386	210	33	56
103	5	295	168	27	60
103	6	470	149	35	55
103	7	443	395	54	61
104	0	552	187	41	55
104	1	477	283	46	50
104	2	483	235	40	51
104	3	394	42	35	48
104	4	392	212	33	56
104	5	299	166	27	60
104	6	474	145	35	55
104	7	436	399	54	61
105	0	552	185	41	55
105	1	471	283	46	50
105	2	477	229	40	51
105	3	392	40	35	48
105	4	390	206	33	56
105	5	301	166	27	60
105	6	478	147	35	55
105	7	434	400	54	61
106	0	546	183	41	55
106	1	473	281	46	50
106	2	485	237	40	51
106	3	390	42	35	48
106	4	391	201	33	56
106	5	305	164	27	60
106	6	482	149	35	55
106	7	436	396	54	61
107	0	542	185	41	55
107	1	467	281	46	50
107	2	479	235	40	51
107	3	390	36	35	48
107	4	393	205	33	56
107	5	309	166	27	60
107	6	488	149	35	55
107	7	430	390	54	61
108	0	538	183	41	55
108	1	461	281	46	50
108	2	487	235	40	51
108	3	390	36	35	48
108	4	397	203	33	56
108	5	313	164	27	60
108	6	492	145	35	55
108	7	426	386	54	61
109	0	532	179	41	55
109	1	459	281	46	50
109	2	481	237	40	51
109	3	386	38	35	48
109	4	397	209	33	56
109	5	317	164	27	60
109	6	493	158	35	55
109	7	415	401	54	61
110	0	528	183	41	55
110	1	457	281	46	50
110	2	481	233	40	51
110	3	386	32	35	48
110	4	396	195	33	56
110	5	321	164	27	60
110	6	497	152	35	55
110	7	413	395	54	61
111	0	524	183	41	55
111	1	457	281	46	50
111	2	488	236	40	51
111	3	384	34	35	48
111	4	392	197	33	56
111	5	326	165	27	60
111	6	501	161	35	55
111	7	409	389	54	61
112	0	522	185	41	55
112	1	459	285	46	50
112	2	482	238	40	51
112	3	384	38	35	48
112	4	394	193	33	56
112	5	330	161	27	60
112	6	503	165	35	55
112	7	403	387	54	61
113	0	516	187	41	55
113	1	453	281	46	50
113	2	482	232	40	51
113	3	384	32	35	48
113	4	396	193	33	56
113	5	334	164	27	60
113	6	505	167	35	55
113	7	405	393	54	61
114	0	518	187	41	55
114	1	451	283	46	50
114	2	482	232	40	51
114	3	384	38	35	48
114	4	398	185	33	56
114	5	340	167	27	60
114	6	505	165	35	55
114	7	399	393	54	61
115	0	514	181	41	55
115	1	449	281	46	50
115	2	488	234	40	51
115	3	378	32	35	48
115	4	398	191	33	56
115	5	346	165	27	60
115	6	513	172	35	55
115	7	386	398	54	61
116	0	512	177	41	55
116	1	447	287	46	50
116	2	484	240	40	51
116	3	378	32	35	48
116	4	396	197	33	56
116	5	350	167	27	60
116	6	507	166	35	55
116	7	386	394	54	61
117	0	507	186	41	55
117	1	449	285	46	50
117	2	484	242	40	51
117	3	376	32	35	48
117	4	399	181	33	56
117	5	354	167	27	60
117	6	518	177	35	55
117	7	382	396	54	61
118	0	501	188	41	55
118	1	449	283	46	50
118	2	489	238	40	51
118	3	370	36	35	48
118	4	397	187	33	56
118	5	352	167	27	60
118	6	520	171	35	55
118	7	374	401	54	61
119	0	505	186	41	55
119	1	447	285	46	50
119	2	489	244	40	51
119	3	366	34	35	48
119	4	397	187	33	56
119	5	354	170	27	60
119	6	520	167	35	55
119	7	376	397	54	61
120	0	505	188	41	55
120	1	443	285	46	50
120	2	490	237	40	51
120	3	368	40	35	48
120	4	399	178	33	56
120	5	354	168	27	60
120	6	521	182	35	55
120	7	362	401	54	61
121	0	499	184	41	55
121	1	437	285	46	50
121	2	486	243	40	51
121	3	362	44	35	48
121	4	395	180	33	56
121	5	360	167	27	60
121	6	519	176	35	55
121	7	366	399	54	61
122	0	495	188	41	55
122	1	431	281	46	50
122	2	489	238	40	51
122	3	356	44	35	48
122	4	398	174	33	56
122	5	362	167	27	60
122	6	525	180	35	55
122	7	362	399	54	61
123	0	489	194	41	55
123	1	433	281	46	50
123	2	489	244	40	51
123	3	354	44	35	48
123	4	392	180	33	56
123	5	363	165	27	60
123	6	521	174	35	55
123	7	351	404	54	61
124	0	491	188	41	55
124	1	437	275	46	50
124	2	489	250	40	51
124	3	352	44	35	48
124	4	388	178	33	56
124	5	357	163	27	60
124	6	515	174	35	55
124	7	348	402	54	61
125	0	495	184	41	55
125	1	439	279	46	50
125	2	487	248	40	51
125	3	350	44	35	48
125	4	395	176	33	56
125	5	365	166	27	60
125	6	517	184	35	55
125	7	350	402	54	61
126	0	501	188	41	55
126	1	443	281	46	50
126	2	487	246	40	51
126	3	348	50	35	48
126	4	389	182	33	56
126	5	359	162	27	60
126	6	513	180	35	55
126	7	346	400	54	61
127	0	499	184	41	55
127	1	443	277	46	50
127	2	487	242	40	51
127	3	344	48	35	48
127	4	387	178	33	56
127	5	366	165	27	60
127	6	517	184	35	55
127	7	337	406	54	61
128	0	499	188	41	55
128	1	445	271	46	50
128	2	487	246	40	51
128	3	344	42	35	48
128	4	389	182	33	56
128	5	368	163	27	60
128	6	519	194	35	55
128	7	335	400	54	61
129	0	499	190	41	55
129	1	449	273	46	50
129	2	489	248	40	51
129	3	344	46	35	48
129	4	387	184	33	56
129	5	366	163	27	60
129	6	521	194	35	55
129	7	335	400	54	61
130	0	499	190	41	55
130	1	453	275	46	50
130	2	489	248	40	51
130	3	340	48	35	48
130	4	387	184	33	56
130	5	367	168	27	60
130	6	521	200	35	55
130	7	331	396	54	61
131	0	497	190	41	55
131	1	451	269	46	50
131	2	490	241	40	51
131	3	340	50	35	48
131	4	398	174	33	56
131	5	367	164	27	60
131	6	523	202	35	55
131	7	327	398	54	61
132	0	501	192	41	55
132	1	453	269	46	50
132	2	490	247	40	51
132	3	336	52	35	48
132	4	400	180	33	56
132	5	368	165	27	60
132	6	523	204	35	55
132	7	323	396	54	61
133	0	503	192	41	55
133	1	461	272	46	50
133	2	490	247	40	51
133	3	336	54	35	48
133	4	402	180	33	56
133	5	368	165	27	60
133	6	517	206	35	55
133	7	319	396	54	61
134	0	503	194	41	55
134	1	463	274	46	50
134	2	490	249	40	51
134	3	330	56	35	48
134	4	400	178	33	56
134	5	364	163	27	60
134	6	511	212	35	55
134	7	315	396	54	61
135	0	505	196	41	55
135	1	461	276	46	50
135	2	484	255	40	51
135	3	326	56	35	48
135	4	398	180	33	56
135	5	364	167	27	60
135	6	513	214	35	55
135	7	315	392	54	61
136	0	501	199	41	55
136	1	461	278	46	50
136	2	480	249	40	51
136	3	324	56	35	48
136	4	404	182	33	56
136	5	364	171	27	60
136	6	511	218	35	55
136	7	309	390	54	61
137	0	505	203	41	55
137	1	463	280	46	50
137	2	484	239	40	51
137	3	318	58	35	48
137	4	410	176	33	56
137	5	362	177	27	60
137	6	513	214	35	55
137	7	296	399	54	61
138	0	501	209	41	55
138	1	467	280	46	50
138	2	482	245	40	51
138	3	316	58	35	48
138	4	412	170	33	56
138	5	358	179	27	60
138	6	511	212	35	55
138	7	296	393	54	61
139	0	505	215	41	55
139	1	467	280	46	50
139	2	482	249	40	51
139	3	312	64	35	48
139	4	410	168	33	56
139	5	367	171	27	60
139	6	511	208	35	55
139	7	292	387	54	61
140	0	501	217	41	55
140	1	473	280	46	50
140	2	478	248	40	51
140	3	308	64	35	48
140	4	404	168	33	56
140	5	373	175	27	60
140	6	505	202	35	55
140	7	286	385	54	61
141	0	505	219	41	55
141	1	473	280	46	50
141	2	480	243	40	51
141	3	306	62	35	48
141	4	406	168	33	56
141	5	371	173	27	60
141	6	505	202	35	55
141	7	280	391	54	61
142	0	501	221	41	55
142	1	469	278	46	50
142	2	474	249	40	51
142	3	300	62	35	48
142	4	404	170	33	56
142	5	371	167	27	60
142	6	511	198	35	55
142	7	271	398	54	61
143	0	501	221	41	55
143	1	473	272	46	50
143	2	470	249	40	51
143	3	298	60	35	48
143	4	402	170	33	56
143	5	356	179	27	60
143	6	513	229	35	55
143	7	265	394	54	61
