115	0	474	220	31	71
115	1	412	160	28	64
115	2	410	82	39	51
115	3	458	71	45	60
115	4	483	158	40	56
115	5	670	179	48	71
115	6	560	262	47	42
115	7	107	223	41	61
115	8	689	289	56	68
116	0	474	220	31	71
116	1	412	160	28	64
116	2	410	82	39	51
116	3	458	71	45	60
116	4	483	158	40	56
116	5	670	179	48	71
116	6	560	262	47	42
116	7	107	223	41	61
116	8	689	289	56	68
117	0	474	220	31	71
117	1	414	162	28	64
117	2	410	82	39	51
117	3	458	71	45	60
117	4	483	158	40	56
117	5	670	179	48	71
117	6	560	262	47	42
117	7	109	221	41	61
117	8	689	289	56	68
118	0	474	220	31	71
118	1	414	162	28	64
118	2	410	82	39	51
118	3	458	73	45	60
118	4	483	158	40	56
118	5	670	179	48	71
118	6	560	264	47	42
118	7	107	223	41	61
118	8	689	289	56	68
119	0	474	220	31	71
119	1	414	162	28	64
119	2	410	84	39	51
119	3	460	73	45	60
119	4	483	160	40	56
119	5	670	179	48	71
119	6	560	264	47	42
119	7	107	223	41	61
119	8	689	289	56	68
120	0	474	220	31	71
120	1	416	162	28	64
120	2	410	84	39	51
120	3	460	73	45	60
120	4	485	160	40	56
120	5	672	181	48	71
120	6	562	264	47	42
120	7	107	225	41	61
120	8	691	291	56	68
121	0	474	220	31	71
121	1	416	162	28	64
121	2	410	84	39	51
121	3	460	73	45	60
121	4	485	160	40	56
121	5	672	181	48	71
121	6	562	264	47	42
121	7	105	225	41	61
121	8	691	289	56	68
122	0	474	224	31	71
122	1	418	162	28	64
122	2	410	84	39	51
122	3	460	73	45	60
122	4	485	160	40	56
122	5	672	179	48	71
122	6	562	264	47	42
122	7	103	225	41	61
122	8	691	289	56	68
123	0	472	224	31	71
123	1	418	162	28	64
123	2	410	84	39	51
123	3	460	73	45	60
123	4	485	160	40	56
123	5	672	181	48	71
123	6	562	264	47	42
123	7	105	225	41	61
123	8	691	289	56	68
124	0	474	218	31	71
124	1	416	164	28	64
124	2	410	84	39	51
124	3	458	73	45	60
124	4	485	160	40	56
124	5	672	181	48	71
124	6	562	264	47	42
124	7	103	231	41	61
124	8	691	289	56	68
125	0	474	218	31	71
125	1	416	164	28	64
125	2	410	84	39	51
125	3	458	73	45	60
125	4	485	160	40	56
125	5	672	183	48	71
125	6	562	264	47	42
125	7	101	231	41	61
125	8	691	291	56	68
126	0	472	216	31	71
126	1	416	164	28	64
126	2	410	84	39	51
126	3	458	73	45	60
126	4	487	160	40	56
126	5	674	185	48	71
126	6	564	262	47	42
126	7	101	229	41	61
126	8	691	293	56	68
127	0	472	216	31	71
127	1	418	160	28	64
127	2	410	84	39	51
127	3	458	75	45	60
127	4	485	162	40	56
127	5	674	187	48	71
127	6	566	262	47	42
127	7	101	229	41	61
127	8	691	293	56	68
128	0	472	214	31	71
128	1	418	160	28	64
128	2	410	84	39	51
128	3	458	75	45	60
128	4	489	162	40	56
128	5	674	189	48	71
128	6	566	260	47	42
128	7	99	233	41	61
128	8	691	293	56	68
129	0	470	214	31	71
129	1	420	164	28	64
129	2	410	84	39	51
129	3	456	81	45	60
129	4	491	162	40	56
129	5	674	185	48	71
129	6	568	258	47	42
129	7	99	231	41	61
129	8	691	297	56	68
130	0	470	214	31	71
130	1	420	160	28	64
130	2	412	84	39	51
130	3	454	77	45	60
130	4	493	162	40	56
130	5	676	185	48	71
130	6	568	258	47	42
130	7	99	227	41	61
130	8	691	295	56	68
131	0	472	213	31	71
131	1	418	164	28	64
131	2	410	86	39	51
131	3	454	77	45	60
131	4	493	160	40	56
131	5	676	189	48	71
131	6	570	256	47	42
131	7	95	231	41	61
131	8	691	295	56	68
132	0	472	213	31	71
132	1	418	164	28	64
132	2	410	82	39	51
132	3	450	77	45	60
132	4	495	158	40	56
132	5	674	189	48	71
132	6	576	256	47	42
132	7	95	235	41	61
132	8	693	295	56	68
133	0	466	215	31	71
133	1	420	166	28	64
133	2	410	84	39	51
133	3	450	79	45	60
133	4	497	158	40	56
133	5	678	191	48	71
133	6	578	256	47	42
133	7	93	229	41	61
133	8	697	299	56	68
134	0	472	213	31	71
134	1	420	166	28	64
134	2	410	84	39	51
134	3	446	77	45	60
134	4	499	158	40	56
134	5	680	191	48	71
